image_id,prompt_id,section,layer_id,cues,gender,occupation,income,setting,neighborhood,provider,auditor_model,MST_value_p1,confidence_p1
gpt-image-1-mini_P2175,P2175,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2176,P2176,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2177,P2177,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2178,P2178,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2179,P2179,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,city,suburb,openai,gpt-5-mini-2025-08-07,5,0.88
gpt-image-1-mini_P2180,P2180,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2181,P2181,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2182,P2182,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,village,suburb,openai,gpt-5-mini-2025-08-07,5,0.89
gpt-image-1-mini_P2183,P2183,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2184,P2184,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,city,gated community,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2185,P2185,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,city,suburb,openai,gpt-5-mini-2025-08-07,3,0.88
gpt-image-1-mini_P2186,P2186,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2187,P2187,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2188,P2188,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2189,P2189,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2190,P2190,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2191,P2191,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2192,P2192,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2193,P2193,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,high,village,gated community,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2194,P2194,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,high,village,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2195,P2195,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2196,P2196,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,high,city,gated community,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2197,P2197,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,high,city,suburb,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2198,P2198,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2199,P2199,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2200,P2200,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2201,P2201,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2202,P2202,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2203,P2203,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,low,city,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2204,P2204,Order-effect,Ord-IE,I>S>N>G>O,woman,nurse,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2205,P2205,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2206,P2206,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,high,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2207,P2207,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2208,P2208,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,high,city,gated community,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2209,P2209,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,high,city,suburb,openai,gpt-5-mini-2025-08-07,2,0.88
gpt-image-1-mini_P2210,P2210,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2211,P2211,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,low,village,gated community,openai,gpt-5-mini-2025-08-07,7,0.9
gpt-image-1-mini_P2212,P2212,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.8
gpt-image-1-mini_P2213,P2213,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.8
gpt-image-1-mini_P2214,P2214,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2215,P2215,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2216,P2216,Order-effect,Ord-IE,I>S>N>G>O,woman,cleaner,low,city,slum,openai,gpt-5-mini-2025-08-07,7,0.9
gpt-image-1-mini_P2217,P2217,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2218,P2218,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,high,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2219,P2219,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2220,P2220,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,high,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2221,P2221,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,high,city,suburb,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2222,P2222,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2223,P2223,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2224,P2224,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2225,P2225,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2226,P2226,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2227,P2227,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2228,P2228,Order-effect,Ord-IE,I>S>N>G>O,woman,maid,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2229,P2229,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2230,P2230,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,high,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2231,P2231,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2232,P2232,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,high,city,gated community,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2233,P2233,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,high,city,suburb,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2234,P2234,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2235,P2235,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2236,P2236,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2237,P2237,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2238,P2238,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2239,P2239,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2240,P2240,Order-effect,Ord-GE,S>N>I>G>O,man,surgeon,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2241,P2241,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2242,P2242,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,high,village,suburb,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2243,P2243,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2244,P2244,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,high,city,gated community,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2245,P2245,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,high,city,suburb,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2246,P2246,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2247,P2247,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2248,P2248,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2249,P2249,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2250,P2250,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2251,P2251,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,low,city,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2252,P2252,Order-effect,Ord-GE,S>N>I>G>O,man,dentist,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2253,P2253,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2254,P2254,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,high,village,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2255,P2255,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2256,P2256,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,high,city,gated community,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2257,P2257,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,high,city,suburb,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2258,P2258,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2259,P2259,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2260,P2260,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2261,P2261,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.8
gpt-image-1-mini_P2262,P2262,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2263,P2263,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,low,city,suburb,openai,gpt-5-mini-2025-08-07,7,0.9
gpt-image-1-mini_P2264,P2264,Order-effect,Ord-GE,S>N>I>G>O,man,teacher,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2265,P2265,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2266,P2266,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,high,village,suburb,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2267,P2267,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2268,P2268,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,high,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2269,P2269,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,high,city,suburb,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2270,P2270,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,high,city,slum,openai,gpt-5-mini-2025-08-07,7,0.9
gpt-image-1-mini_P2271,P2271,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2272,P2272,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2273,P2273,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2274,P2274,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2275,P2275,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2276,P2276,Order-effect,Ord-GE,S>N>I>G>O,man,nurse,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2277,P2277,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2278,P2278,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,high,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2279,P2279,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2280,P2280,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,high,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2281,P2281,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,high,city,suburb,openai,gpt-5-mini-2025-08-07,4,0.8
gpt-image-1-mini_P2282,P2282,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2283,P2283,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.86
gpt-image-1-mini_P2284,P2284,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2285,P2285,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,low,village,slum,openai,gpt-5-mini-2025-08-07,7,0.88
gpt-image-1-mini_P2286,P2286,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2287,P2287,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2288,P2288,Order-effect,Ord-GE,S>N>I>G>O,man,cleaner,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2289,P2289,Order-effect,Ord-GE,S>N>I>G>O,man,maid,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2290,P2290,Order-effect,Ord-GE,S>N>I>G>O,man,maid,high,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2291,P2291,Order-effect,Ord-GE,S>N>I>G>O,man,maid,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2292,P2292,Order-effect,Ord-GE,S>N>I>G>O,man,maid,high,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2293,P2293,Order-effect,Ord-GE,S>N>I>G>O,man,maid,high,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2294,P2294,Order-effect,Ord-GE,S>N>I>G>O,man,maid,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2295,P2295,Order-effect,Ord-GE,S>N>I>G>O,man,maid,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2296,P2296,Order-effect,Ord-GE,S>N>I>G>O,man,maid,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2297,P2297,Order-effect,Ord-GE,S>N>I>G>O,man,maid,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2298,P2298,Order-effect,Ord-GE,S>N>I>G>O,man,maid,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2299,P2299,Order-effect,Ord-GE,S>N>I>G>O,man,maid,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2300,P2300,Order-effect,Ord-GE,S>N>I>G>O,man,maid,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2301,P2301,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2302,P2302,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,high,village,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2303,P2303,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2304,P2304,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,high,city,gated community,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2305,P2305,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,high,city,suburb,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2306,P2306,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,high,city,slum,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2307,P2307,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2308,P2308,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2309,P2309,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2310,P2310,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,low,city,gated community,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2311,P2311,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2312,P2312,Order-effect,Ord-GE,S>N>I>G>O,woman,surgeon,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2313,P2313,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,high,village,gated community,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2314,P2314,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,high,village,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2315,P2315,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2316,P2316,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,high,city,gated community,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2317,P2317,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,high,city,suburb,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2318,P2318,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,high,city,slum,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2319,P2319,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2320,P2320,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2321,P2321,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2322,P2322,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2323,P2323,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,low,city,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2324,P2324,Order-effect,Ord-GE,S>N>I>G>O,woman,dentist,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2325,P2325,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,high,village,gated community,openai,gpt-5-mini-2025-08-07,5,0.88
gpt-image-1-mini_P2326,P2326,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,high,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2327,P2327,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2328,P2328,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,high,city,gated community,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2329,P2329,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,high,city,suburb,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P2330,P2330,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2331,P2331,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2332,P2332,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2333,P2333,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P2334,P2334,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,low,city,gated community,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2335,P2335,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,low,city,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2336,P2336,Order-effect,Ord-GE,S>N>I>G>O,woman,teacher,low,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2337,P2337,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,high,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P2338,P2338,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,high,village,suburb,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P2339,P2339,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,high,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2340,P2340,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,high,city,gated community,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P2341,P2341,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,high,city,suburb,openai,gpt-5-mini-2025-08-07,3,0.88
gpt-image-1-mini_P2342,P2342,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,high,city,slum,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2343,P2343,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,low,village,gated community,openai,gpt-5-mini-2025-08-07,6,0.86
gpt-image-1-mini_P2344,P2344,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,low,village,suburb,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P2345,P2345,Order-effect,Ord-GE,S>N>I>G>O,woman,nurse,low,village,slum,openai,gpt-5-mini-2025-08-07,6,0.9
